Last_Read_Heat_Zone_0Avg,A_C3H4O2I_Avg,A_C2H2O3I_Avg,A_C2H4O3I_Avg,A_C3H2O3I_Avg,A_C3H4O3I_Avg,A_C2H2O4I_Avg,A_C2H4O4I_Avg,A_C4H2O3I_Avg,A_C4H4O3I_Avg,A_C4H6O3I_Avg,A_C3H4O4I_Avg,A_C2H2O5I_Avg,A_C5H4O3I_Avg,A_C4H2O4I_Avg,A_C5H6O3I_Avg,A_C4H4O4I_Avg,A_C4H6O4I_Avg,A_C3H4O5I_Avg,A_C2H3NO5I_Avg,A_C7H6O2I_Avg,A_C6H6O3I_Avg,A_C5H4O4I_Avg,A_C6H8O3I_Avg,A_C4H2O5I_Avg,A_C5H6O4I_Avg,A_C4H4O5I_Avg,A_C5H8O4I_Avg,A_C4H6O5I_Avg,A_C2H3NO6I_Avg,A_C7H6O3I_Avg,A_C6H5NO3I_Avg,A_C7H8O3I_Avg,A_C6H8O4I_Avg,A_C4H3NO5I_Avg,A_C5H5O5I_Avg,A_C5H6O5I_Avg,A_C4H4O6I_Avg,A_C5H8O5I_Avg,A_C3H3NO6I_Avg,A_C7H7NO3I_Avg,A_C7H6O4I_Avg,A_C6H5NO4I_Avg,A_C7H8O4I_Avg,A_C6H6O5I_Avg,A_C7H10O4I_Avg,A_C5H5NO5I_Avg,A_C6H8IO5_Avg,A_C4H3NO6I_Avg,A_C5H7INO5_Avg,A_C5H6O6I_Avg,A_C6H10IO5_Avg,A_C3H3NO7I_Avg,A_C7H7NO4I_Avg,A_C7H8O5I_Avg,A_C6H7NO5I_Avg,A_C7H10O5I_Avg,A_C5H5NO6I_Avg,A_C6H8IO6_Avg,A_C5H8IN2O5_Avg,A_C4H3NO7I_Avg,A_C6H10IO6_Avg,A_C4H5NO7I_Avg,A_C5H8O7I_Avg,A_C7H5NO5I_Avg,A_C7H8O6I_Avg,A_C6H7NO6I_Avg,A_C7H10O6I_Avg,A_C6H9INO6_Avg,A_C5H8IN2O6_Avg,A_C7H12IO6_Avg,A_C5H7NO7I_Avg,A_C5H10IN2O6_Avg,A_C7H6N2O5I_Avg,A_C6H5NO7I_Avg,A_C7H9NO6I_Avg,A_C7H8IO7_Avg,A_C6H7INO7_Avg,A_C7H10IO7_Avg,A_C5H5NO8I_Avg,A_C6H9INO7_Avg,A_C7H7NO7I_Avg,A_C7H9NO7I_Avg,A_C7H11INO7_Avg,A_C7H7NO8I_Avg,A_C7H10IN2O7_Avg,A_C7H9NO8I_Avg,A_C5H10IN2O9_Avg,A_C7H10IN2O8_Avg,A_C7H9NO9I_Avg,A_C6H6N2O10I_Avg,A_C7H8N2O10I_Avg,A_C7H8N2O11I_Avg,A_C6H5N3O12I_Avg,A_C7H7N3O12I_Avg
156.33,2.40E-06,0.000647468,0.000897136,0.000255323,0.000323937,0.00161786,2.00E-05,4.47E-06,0.000200279,3.57E-05,0.001054215,7.35E-06,0.00010218,0.004695495,0,0.003208754,0.000916657,0.000600418,3.20E-05,1.12E-05,0.000260399,0.001474622,3.41E-05,0.000756862,0.001602536,0.00194097,0.000497368,0.002285043,0,4.30E-05,4.37E-05,0.000259171,0.000674044,2.68E-05,7.19E-05,0.00301924,0.000963308,0.002502358,0.000117503,5.70E-05,0.000454474,2.21E-05,0.001341869,0.003846271,0.000128399,0,0.004486407,0,0.000326255,0.00309423,0.001549041,0,7.28E-05,0.004100278,0.000344564,0.003855805,0,0.004714368,0.001983305,0,0.003891512,0,0.000292102,2.03E-05,0.010440892,0.000245537,0.013506964,0.000731725,0.002583944,0.003796309,0,0.000817811,0.000265264,8.22E-05,0.000175672,0.004749016,0.000323156,0.00514213,0,0.000374091,0.000114614,0.000184252,0.000231535,2.28E-05,0.000496156,0.00012491,0.000394624,0.000275455,6.63E-05,9.64E-06,7.97E-05,2.96E-05,7.71E-06,0
157.60429,1.92E-06,0.000653353,0.00090412,0.000258548,0.000317788,0.001595525,1.87E-05,1.37E-06,0.000204775,3.89E-05,0.001028758,3.45E-06,7.93E-05,0.004734636,0,0.003136562,0.00086779,0.000585438,2.74E-05,1.05E-05,0.000270887,0.001475619,0,0.000735196,0.001550359,0.001927432,0.000486235,0.002216072,0,3.77E-05,4.45E-05,0.000260957,0.000670067,3.19E-05,1.12E-06,0.002952269,0.000852396,0.00246609,0.00010558,5.50E-05,0.000501061,3.60E-05,0.00126396,0.003755066,0.000202612,0,0.00431716,0,0.000314709,0.003008834,0.001507119,0,6.71E-05,0.004019345,0.000355908,0.003803926,0,0.004744992,0.001830456,0,0.003826335,0,0.00030062,2.08E-05,0.010085937,0.00023438,0.013143176,0.000718493,0.002376964,0.003769607,0,0.000808224,0.000238662,8.07E-05,0.000172529,0.004667152,0.000302159,0.005018422,0,0.000363226,0.000101873,0.000182442,0.00022641,2.55E-05,0.000530619,0.000120406,0.000400566,0.000277148,6.52E-05,6.78E-06,7.14E-05,3.01E-05,1.01E-05,5.90E-08
158.94571,2.21E-06,0.000647235,0.000888811,0.000248615,0.00032042,0.00154845,3.03E-05,7.34E-07,0.000194515,4.35E-05,0.000992507,4.61E-06,9.67E-05,0.004724023,0,0.003090425,0.000887736,0.000564404,2.61E-05,5.39E-06,0.000278558,0.001445541,6.19E-05,0.00071677,0.001446885,0.001916703,0.000454579,0.002142782,0,3.91E-05,5.56E-05,0.000256865,0.000653909,1.07E-05,8.20E-05,0.00289745,0.000883632,0.002371476,0.000104525,5.48E-05,0.000496146,3.56E-05,0.001250993,0.003682459,0.000192381,0,0.004238734,0,0.000296457,0.002946201,0.001541459,0,6.86E-05,0.003928766,0.000351989,0.003731377,0,0.004436503,0.002001303,0,0.003731111,0,0.000261432,1.67E-05,0.009797448,0.000251497,0.012687159,0.000715138,0.002281956,0.003677918,0,0.000795762,0.000256328,8.15E-05,0.000141626,0.004564139,0.000294969,0.004925566,0,0.000355206,9.27E-05,0.000178013,0.000198485,2.17E-05,0.000683345,0.000118231,0.000404031,0.000272426,6.47E-05,1.58E-06,6.61E-05,3.52E-05,1.18E-05,0
160.24287,6.93E-06,0.000631221,0.000879713,0.000244059,0.000300349,0.001525171,2.81E-05,3.53E-06,0.000183802,4.26E-05,0.000978102,3.01E-06,9.55E-05,0.004717463,0,0.003009092,0.000845318,0.000539166,2.74E-05,1.15E-05,0.000275523,0.001428471,3.00E-05,0.000683252,0.00140704,0.001856734,0.000442375,0.002044711,0,4.33E-05,6.04E-05,0.000262477,0.000640569,2.30E-05,5.10E-05,0.002823332,0.000906353,0.002284412,9.88E-05,5.49E-05,0.000516048,3.40E-05,0.001154408,0.003578235,0.000173581,0,0.004117782,0,0.000284591,0.002865958,0.001395272,0,7.16E-05,0.00383057,0.000347638,0.003626765,0,0.004263415,0.001818245,0,0.003653612,0,0.000251108,2.01E-05,0.009585456,0.000207906,0.012349542,0.000691881,0.002316587,0.003603422,0,0.000782733,0.000259994,7.36E-05,0.000159775,0.004448519,0.000288678,0.004784867,0,0.000354506,0.0001075,0.000176259,0.000212334,2.82E-05,0.000581346,0.000117541,0.000380007,0.000264967,6.66E-05,6.44E-06,7.80E-05,3.22E-05,1.12E-05,0
161.58,8.55E-06,0.0006225,0.000863573,0.00024018,0.000296694,0.001473756,2.69E-05,3.73E-06,0.000187824,4.05E-05,0.000949003,7.66E-06,9.13E-05,0.004701707,0,0.002948209,0.000842236,0.000527776,2.89E-05,7.56E-06,0.000266976,0.001398916,4.28E-05,0.00067878,0.001459946,0.001847774,0.000452346,0.001988544,0,4.12E-05,5.82E-05,0.000257426,0.000643613,2.38E-05,6.60E-05,0.002781419,0.00087148,0.002216606,9.34E-05,5.24E-05,0.000507608,4.11E-05,0.001216449,0.003547227,0.000222618,0,0.004013031,0,0.000291864,0.002837693,0.001356755,0,6.72E-05,0.003781095,0.000363498,0.003510512,0,0.004377871,0.001728824,0,0.003491954,0,0.000254949,1.50E-05,0.009380215,0.000199765,0.012083253,0.0006993,0.002116634,0.003497671,0,0.000772306,0.00025124,7.87E-05,0.000150108,0.004342624,0.000289533,0.004701139,0,0.000345927,9.92E-05,0.000170244,0.000207025,2.53E-05,0.00059127,0.000117214,0.000405763,0.00026608,5.77E-05,7.45E-06,6.99E-05,3.27E-05,6.41E-06,0
162.80858,5.12E-06,0.00060987,0.000887801,0.00023506,0.000284365,0.001461455,2.88E-05,2.74E-06,0.000184521,3.83E-05,0.000891746,5.34E-06,9.38E-05,0.004731581,0,0.002885901,0.000802656,0.000513162,2.53E-05,1.30E-05,0.0002569,0.001389084,3.25E-05,0.000654166,0.001439009,0.001838311,0.000420154,0.001918072,0,4.98E-05,4.59E-05,0.000248447,0.000679221,3.40E-05,0,0.002715949,0.000806433,0.002142227,9.62E-05,5.25E-05,0.000491392,3.36E-05,0.001250437,0.00346391,0.000251643,2.24E-05,0.003881424,0,0.000291121,0.002768799,0.00144102,0,8.00E-05,0.003702731,0.000337812,0.003414057,0,0.004287045,0.002061599,0,0.003527057,0,0.000249958,1.28E-05,0.009113564,0.000223832,0.011799392,0.000691353,0.001981012,0.003457496,0,0.000757861,0.000246389,7.08E-05,0.000165163,0.004252038,0.000273229,0.004573115,0,0.00033028,9.35E-05,0.000168809,0.000204367,2.26E-05,0.000669357,0.000112496,0.000385717,0.000258009,6.44E-05,1.11E-05,8.28E-05,3.67E-05,9.20E-06,0
164.16714,4.96E-06,0.000601751,0.000858994,0.000233792,0.000274805,0.001441359,2.15E-05,1.54E-06,0.000174255,3.32E-05,0.000887907,3.72E-06,9.26E-05,0.004697625,0,0.002818888,0.000772777,0.000497162,2.36E-05,1.30E-05,0.000256304,0.001382361,3.07E-05,0.000631916,0.001374537,0.001809924,0.000416633,0.001857086,0,4.55E-05,5.48E-05,0.000249619,0.000646758,2.17E-05,4.42E-05,0.002653118,0.00082984,0.002079608,8.55E-05,5.02E-05,0.00050479,4.87E-05,0.001194191,0.003401778,0.000145903,2.12E-05,0.003768079,0,0.000281706,0.002718454,0.001315182,0,6.79E-05,0.00361538,0.000344557,0.003294464,0,0.00422572,0.001776269,0,0.003401316,0,0.000256927,2.27E-05,0.008849254,0.000206107,0.011458505,0.000668435,0.002060436,0.003292772,0,0.000742902,0.000256601,7.39E-05,0.000161121,0.004158874,0.000275721,0.004484968,0,0.000325794,9.98E-05,0.00016385,0.000201907,2.19E-05,0.000584003,0.000112338,0.000382633,0.000251796,6.23E-05,8.12E-06,8.21E-05,3.23E-05,1.22E-05,4.23E-08
165.48857,6.30E-06,0.000592545,0.00088399,0.000225518,0.000274575,0.001417005,2.82E-05,2.78E-07,0.000182234,4.70E-05,0.000856207,5.99E-06,9.83E-05,0.004730515,0,0.002763531,0.000745964,0.00048149,2.76E-05,7.22E-06,0.000238513,0.001358707,3.05E-05,0.000611347,0.001352574,0.001782286,0.000401098,0.00180614,0,3.43E-05,5.69E-05,0.00024282,0.000630069,2.14E-05,4.61E-05,0.002617649,0.000876563,0.002011118,9.37E-05,5.16E-05,0.000504041,4.44E-05,0.001117409,0.003319032,0.000136378,1.91E-05,0.003648226,0,0.00026817,0.002661519,0.001287453,0,7.61E-05,0.003536441,0.000287202,0.003222456,0,0.004079978,0.001549591,0,0.003302436,0,0.00023676,2.26E-05,0.008697618,0.000227842,0.011173262,0.000666968,0.002085939,0.003226889,0,0.000737687,0.000261117,7.48E-05,0.000134543,0.004093977,0.000275483,0.004388782,0,0.00032712,9.86E-05,0.000164995,0.000201673,2.42E-05,0.000531249,0.000110697,0.000374354,0.00025434,5.36E-05,6.30E-06,8.19E-05,4.05E-05,9.76E-06,0
166.86572,0,0.000582707,0.000891243,0.000223255,0.000263488,0.001358632,1.53E-05,8.22E-07,0.000172191,3.16E-05,0.000850563,5.91E-06,9.26E-05,0.004743917,0,0.002704711,0.000741073,0.000465067,2.00E-05,5.31E-06,0.00027288,0.001356937,1.76E-05,0.000595162,0.001289812,0.001772197,0.000371121,0.001747896,0,4.26E-05,5.75E-05,0.000247911,0.000577174,2.31E-05,2.79E-05,0.002562611,0.000832935,0.001957885,9.15E-05,5.21E-05,0.000474249,4.14E-05,0.001119651,0.003228558,0.0001842,2.11E-05,0.003623277,0,0.000263088,0.002604404,0.001199007,0,7.22E-05,0.003488581,0.000295605,0.003154748,0,0.004020137,0.00139517,0,0.00330372,0,0.000250346,1.64E-05,0.008520746,0.000218331,0.010921775,0.000638505,0.002123314,0.003175081,0,0.000719635,0.000245035,6.97E-05,0.00013702,0.00401168,0.000256488,0.004325421,0,0.000326134,9.40E-05,0.000160116,0.000193275,2.17E-05,0.00064201,0.000108245,0.000377272,0.000249708,6.26E-05,9.64E-06,8.82E-05,3.69E-05,9.47E-06,0
168.23715,8.98E-06,0.000574851,0.000867801,0.000210642,0.000254504,0.001332082,2.72E-05,1.03E-06,0.000163839,3.39E-05,0.000824062,1.82E-06,9.20E-05,0.004736269,0,0.002651469,0.000706773,0.000443192,2.29E-05,1.00E-05,0.000259556,0.00131315,4.68E-05,0.000560177,0.001303292,0.001734013,0.00041323,0.001687708,0,4.29E-05,5.09E-05,0.000245316,0.000595262,3.23E-05,6.95E-05,0.002499016,0.000776825,0.001917896,9.80E-05,4.77E-05,0.000488677,3.75E-05,0.001108937,0.003181769,8.92E-05,1.96E-05,0.003541267,0,0.000260807,0.002534135,0.00121144,0,7.07E-05,0.003405633,0.000329462,0.003097364,0,0.003908525,0.001183931,0,0.003170826,0,0.000237825,2.05E-05,0.008262845,0.000227462,0.010604745,0.000618081,0.002146712,0.003129519,0,0.000713887,0.000250598,6.74E-05,0.000151416,0.003918524,0.000249566,0.004217556,0,0.000325554,8.61E-05,0.000154728,0.000189934,1.96E-05,0.000515089,0.00010847,0.000394975,0.000241201,5.88E-05,8.29E-06,7.84E-05,3.63E-05,6.12E-06,0
169.62288,3.85E-06,0.000568996,0.000867264,0.000205712,0.000257026,0.00131616,1.35E-05,7.97E-07,0.000166504,4.01E-05,0.000795245,7.20E-06,9.70E-05,0.004739381,0,0.002586698,0.000708165,0.000444178,2.20E-05,5.09E-06,0.000262689,0.001315298,3.46E-05,0.000555191,0.00128742,0.001720367,0.000351246,0.001647192,0,4.90E-05,5.06E-05,0.000242225,0.000593205,3.44E-05,0,0.002435817,0.000745922,0.0018587,8.16E-05,4.85E-05,0.000426577,4.21E-05,0.001137237,0.003087046,0.00012541,1.99E-05,0.003446602,0,0.00025623,0.002488804,0.001161498,0,7.70E-05,0.003340661,0.000295494,0.003015143,0,0.003773447,0.001670179,0,0.003229883,0,0.000229415,2.28E-05,0.008118913,0.000195432,0.01042956,0.000607192,0.002054523,0.003089626,0,0.000694959,0.000255259,6.97E-05,0.000140692,0.00384901,0.000251902,0.004161096,0,0.000310907,9.36E-05,0.000157967,0.000183277,2.65E-05,0.000631481,0.000109362,0.000386003,0.000246116,6.23E-05,4.88E-06,7.33E-05,3.85E-05,9.07E-06,0
170.96858,4.97E-06,0.000558054,0.000882016,0.000200627,0.000243688,0.00126547,2.69E-05,4.58E-07,0.000152573,3.84E-05,0.000752718,3.91E-06,8.85E-05,0.004728937,0,0.00250912,0.000660521,0.000410047,2.08E-05,1.07E-05,0.000271513,0.001277212,3.95E-05,0.000531171,0.001224298,0.001678449,0.000364644,0.001562172,0,4.35E-05,5.61E-05,0.000240862,0.000575118,3.06E-05,0,0.002390787,0.000757104,0.001810264,8.45E-05,4.75E-05,0.000465175,3.93E-05,0.00109215,0.003029108,0.000147652,2.00E-05,0.003334938,0,0.000251541,0.002408733,0.001116182,0,6.65E-05,0.003248489,0.000302648,0.002957414,0,0.003721516,0.001634109,0,0.003094933,0,0.000273537,1.89E-05,0.007858154,0.000172216,0.010151581,0.000592501,0.001954421,0.003057486,0,0.000687672,0.0002545,6.13E-05,0.000152734,0.003748616,0.000256987,0.004044211,0,0.000303303,9.37E-05,0.000155216,0.000190547,2.69E-05,0.000563502,0.000102945,0.000370411,0.000238493,5.93E-05,5.14E-06,7.79E-05,3.78E-05,1.19E-05,0
172.29143,0,0.000550236,0.000871646,0.000195126,0.000241541,0.001236161,1.86E-05,4.45E-07,0.00015607,5.06E-05,0.000766137,8.33E-06,9.03E-05,0.004744,0,0.002459816,0.000657791,0.000401086,2.03E-05,8.44E-06,0.000254645,0.001257965,5.63E-05,0.000502529,0.00120368,0.001652645,0.000371928,0.001521082,0,4.56E-05,5.11E-05,0.000235565,0.000564462,2.04E-05,4.03E-05,0.002352926,0.000772338,0.001731357,7.73E-05,4.99E-05,0.000482659,3.74E-05,0.001073735,0.002941001,0.000128869,4.04E-05,0.003276558,0,0.00024415,0.002380404,0.001131996,0,7.00E-05,0.003198603,0.000312935,0.002924148,0,0.003579358,0.00162461,0,0.00303184,0,0.000230687,1.87E-05,0.007763949,0.000196106,0.009870697,0.000585322,0.001800319,0.002967181,0,0.000681953,0.000251795,5.85E-05,0.000146831,0.003682251,0.000238968,0.003987499,0,0.000298192,8.35E-05,0.000153265,0.000195292,1.93E-05,0.000571498,0.000107267,0.000375129,0.000238245,5.79E-05,5.09E-06,7.73E-05,3.67E-05,8.10E-06,0
173.57716,5.07E-06,0.000540026,0.000847186,0.000188673,0.000245573,0.001200915,2.77E-05,9.44E-07,0.000154272,4.61E-05,0.000771112,6.57E-06,0.000100516,0.004727697,0,0.002395931,0.000627352,0.00039351,2.41E-05,6.47E-06,0.000230849,0.001239981,3.12E-06,0.000483606,0.001188984,0.001593873,0.000356281,0.001472687,0,4.42E-05,5.42E-05,0.000237143,0.000548548,2.03E-05,1.02E-05,0.002305274,0.000700126,0.001713636,7.83E-05,4.68E-05,0.000455394,3.01E-05,0.001021229,0.002870575,0.000109848,3.85E-05,0.003225489,0,0.00023474,0.002310483,0.001077788,0,6.79E-05,0.00312326,0.000291245,0.002832298,0,0.003463172,0.001393627,0,0.002982445,0,0.000225759,2.03E-05,0.007513097,0.000157908,0.009649888,0.000557251,0.001923712,0.002906074,0,0.000668265,0.000244006,5.94E-05,0.000144363,0.003601599,0.000243101,0.003891727,0,0.000292657,9.62E-05,0.000148211,0.0001746,2.43E-05,0.000609961,0.00010267,0.000358642,0.000227881,5.98E-05,8.91E-06,8.86E-05,3.56E-05,3.95E-06,0
174.93286,4.33E-06,0.000537281,0.000859005,0.000182225,0.00024708,0.001168201,1.79E-05,0,0.000139945,5.12E-05,0.000732505,6.13E-06,9.93E-05,0.004733608,0,0.002337714,0.000633473,0.000382251,2.12E-05,1.05E-05,0.000271569,0.0012177,6.31E-05,0.00045687,0.001201177,0.001594764,0.000360803,0.001434458,0,4.27E-05,2.21E-05,0.000235747,0.000574106,2.20E-05,0,0.002237089,0.000764271,0.001654121,7.97E-05,4.85E-05,0.000439326,3.12E-05,0.00102064,0.002803444,8.42E-05,3.61E-05,0.003125306,0,0.000239823,0.002248071,0.001041823,0,7.40E-05,0.003068668,0.000215202,0.002785038,0,0.003383609,0.001303233,0,0.002941651,0,0.000254907,1.72E-05,0.007400092,0.000171125,0.009470468,0.00055849,0.001775241,0.002901242,0,0.000657229,0.0002396,6.14E-05,0.000125742,0.003534433,0.000226804,0.003833418,0,0.0002881,8.45E-05,0.000149083,0.000181158,2.89E-05,0.000566053,0.000102659,0.000349825,0.000237161,6.12E-05,4.71E-06,8.84E-05,3.90E-05,1.12E-05,0
176.26572,8.25E-06,0.000527074,0.000841204,0.000177546,0.000225507,0.001143936,1.99E-05,1.60E-06,0.000137422,4.81E-05,0.000713956,3.25E-06,9.74E-05,0.00472662,0,0.002290073,0.000596351,0.000363195,2.11E-05,5.32E-06,0.000274814,0.001205473,6.05E-05,0.000453465,0.001156139,0.001577147,0.000374738,0.001381874,0,4.35E-05,3.34E-05,0.000233137,0.000548597,3.32E-05,0,0.002200479,0.000736649,0.001582195,8.34E-05,4.63E-05,0.000428102,3.23E-05,0.001017139,0.0027351,0.000143895,5.82E-05,0.00305813,0,0.000223321,0.002215405,0.001021379,0,7.14E-05,0.002990217,0.000290597,0.002694262,0,0.00330004,0.001374423,0,0.002879267,0,0.000231433,1.91E-05,0.007168016,0.000138444,0.009179038,0.000541617,0.001938194,0.002792887,0,0.000651128,0.000239603,4.93E-05,0.00013191,0.003463795,0.000212494,0.003764776,0,0.000277836,8.97E-05,0.000145399,0.000176902,2.32E-05,0.000574087,9.73E-05,0.000347049,0.000231036,5.59E-05,5.39E-06,6.90E-05,3.70E-05,7.12E-06,4.03E-08
177.53429,3.29E-06,0.000523561,0.000855798,0.000167804,0.000239273,0.001127157,1.35E-05,0,0.000126664,4.58E-05,0.00068392,6.21E-06,9.64E-05,0.004676873,0,0.00220894,0.000584624,0.000354532,2.08E-05,9.79E-06,0.000231104,0.001178145,4.70E-05,0.000434405,0.001161736,0.001541476,0.000335097,0.001337352,0,5.27E-05,5.25E-05,0.000225411,0.000525579,3.04E-05,1.59E-05,0.002149205,0.000724039,0.001536005,7.54E-05,4.61E-05,0.000394842,3.62E-05,0.000964122,0.002669578,8.94E-05,7.61E-05,0.003008165,0,0.000224109,0.002165475,0.000945317,0,7.22E-05,0.002928543,0.000270123,0.002618089,0,0.003256333,0.0011427,0,0.002790146,0,0.000221584,1.51E-05,0.006961898,0.000172816,0.008937812,0.000527114,0.001731794,0.002735988,0,0.000638659,0.000245516,5.20E-05,0.000132465,0.003365504,0.000210659,0.003661475,0,0.00027402,7.90E-05,0.000141898,0.000173511,1.59E-05,0.000531578,9.94E-05,0.000352741,0.000222305,6.08E-05,8.83E-06,8.97E-05,3.59E-05,1.02E-05,0
178.85144,7.59E-06,0.000516096,0.000869336,0.000164358,0.000225686,0.001093476,1.25E-05,0,0.000135639,4.66E-05,0.000681607,6.61E-06,9.92E-05,0.004702314,0,0.002164585,0.000569037,0.000344666,1.96E-05,9.37E-06,0.000241458,0.001162755,4.49E-05,0.000405822,0.00117815,0.001520885,0.000284911,0.001289364,0,4.49E-05,4.05E-05,0.000219371,0.000537632,2.64E-05,4.64E-05,0.002098312,0.000670928,0.001500988,7.90E-05,4.70E-05,0.00044524,3.77E-05,0.000991757,0.002606681,0.0001344,9.78E-05,0.002907659,0,0.000218838,0.00208785,0.001025979,0,6.91E-05,0.002871952,0.00026899,0.002585656,0,0.00317749,0.001200188,0,0.002800129,0,0.000219815,1.27E-05,0.006841058,0.000136751,0.008792341,0.000515586,0.001868231,0.002632045,0,0.000628202,0.000238279,5.37E-05,0.000136954,0.003326754,0.000226364,0.003632159,0,0.000270141,8.61E-05,0.000139036,0.000173859,1.97E-05,0.000549491,9.84E-05,0.000349589,0.000224667,5.30E-05,9.45E-06,8.24E-05,3.33E-05,9.96E-06,0
180.36858,0,0.000508517,0.000849506,0.000162327,0.000218437,0.001062839,2.21E-05,3.37E-07,0.000134547,4.42E-05,0.00067134,5.73E-06,9.90E-05,0.004695958,0,0.002113085,0.000569725,0.000334056,1.89E-05,5.39E-06,0.000251758,0.001152896,3.13E-05,0.000396978,0.001123184,0.001484173,0.000311378,0.00126003,0,4.53E-05,5.47E-05,0.000225837,0.000496633,2.93E-05,0,0.002057992,0.000705073,0.001447788,7.06E-05,4.51E-05,0.000415804,3.09E-05,0.000925282,0.002551253,0.000107219,9.86E-05,0.002869535,0,0.000213351,0.002054771,0.000889444,0,6.83E-05,0.002802344,0.000204246,0.002498584,0,0.003199381,0.000997593,0,0.002752142,0,0.000201845,1.52E-05,0.006681005,0.000158534,0.008671293,0.000506558,0.001908095,0.002606911,0,0.000622187,0.000238763,4.66E-05,0.00014977,0.00322834,0.00021611,0.003549716,0,0.00026875,8.46E-05,0.000138726,0.00018434,1.93E-05,0.000543813,9.66E-05,0.000341546,0.000216196,5.92E-05,1.04E-05,8.79E-05,3.78E-05,8.55E-06,0
182.60144,4.41E-06,0.000492745,0.000879205,0.000150554,0.000210469,0.001029596,1.98E-05,0,0.00013115,4.15E-05,0.000644509,6.01E-06,0.000102995,0.004670772,0,0.002044739,0.00053278,0.000319152,1.64E-05,4.72E-06,0.000253291,0.001122426,3.04E-05,0.000396516,0.001052671,0.001479026,0.00023142,0.001192796,2.28E-06,4.93E-05,5.38E-05,0.000212395,0.000491636,2.90E-05,7.93E-06,0.002008107,0.00073824,0.001383895,8.14E-05,4.64E-05,0.000419897,3.19E-05,0.000882114,0.002459886,6.75E-05,9.39E-05,0.002796685,0,0.00021394,0.001987425,0.00088784,0,6.66E-05,0.002711075,0.000274005,0.002401788,0,0.00304863,0.000949612,0,0.002634836,0,0.000200447,1.61E-05,0.006497446,0.000140958,0.008311722,0.000506038,0.001902005,0.002481847,0,0.000613338,0.000238212,5.34E-05,0.000123888,0.003124617,0.000237846,0.00344571,0,0.000269832,8.62E-05,0.000135662,0.000160077,2.33E-05,0.000504457,9.65E-05,0.000342775,0.000204397,5.71E-05,3.46E-06,9.98E-05,3.35E-05,1.27E-05,0
183.91,1.33E-06,0.000491827,0.000866676,0.000145122,0.000203935,0.001002254,1.08E-05,1.30E-06,0.000127906,3.59E-05,0.000647405,6.08E-06,0.000107115,0.004663413,0,0.001995129,0.000547686,0.00031204,1.65E-05,4.49E-06,0.000243812,0.001119099,1.20E-05,0.000376092,0.001033028,0.001422998,0.000272466,0.00116291,0,4.83E-05,3.93E-05,0.000220851,0.000477459,2.78E-05,0,0.001957357,0.000712152,0.001324274,7.17E-05,4.48E-05,0.000433707,3.48E-05,0.000873782,0.002406371,7.67E-05,0.000129035,0.002711596,0,0.000204601,0.0019763,0.000837374,0,7.34E-05,0.002653069,0.000273619,0.002356967,0,0.003048634,0.000800906,0,0.002633697,0,0.000213304,1.81E-05,0.00636132,0.000139221,0.008188561,0.000474548,0.001901757,0.002420106,0,0.000604099,0.000238615,5.23E-05,0.000130201,0.003081397,0.000230321,0.003395775,0,0.000257465,7.70E-05,0.00013638,0.000161097,1.97E-05,0.000539109,9.68E-05,0.000355825,0.000222569,6.01E-05,6.14E-06,0.000120022,3.64E-05,7.93E-06,0
185.16714,2.48E-06,0.000476151,0.000836031,0.000143773,0.000201537,0.000975705,1.39E-05,0,0.000129744,4.39E-05,0.000640068,9.30E-06,0.000105974,0.004674265,0,0.001944987,0.000527154,0.000296687,1.77E-05,9.23E-06,0.000252816,0.001079755,5.17E-05,0.000370677,0.001042084,0.001383994,0.000289655,0.001137186,0,5.26E-05,4.32E-05,0.000218308,0.000479145,1.36E-05,3.50E-05,0.001917308,0.000698131,0.001304974,6.62E-05,4.52E-05,0.000434877,3.40E-05,0.000830913,0.00232301,8.42E-05,0.000126877,0.002634739,0,0.000201671,0.00192292,0.00086927,0,7.37E-05,0.002611168,0.000255988,0.002328218,0,0.002877357,0.001001905,0,0.00258218,0,0.00020074,1.98E-05,0.006205856,0.000136027,0.007991231,0.00045862,0.001727693,0.002450642,0,0.000592699,0.000237239,4.35E-05,0.000134596,0.003033015,0.000205379,0.00334434,0,0.000250182,8.16E-05,0.000134776,0.000170395,1.83E-05,0.000494076,9.34E-05,0.00032592,0.000215253,5.57E-05,8.41E-06,7.00E-05,3.24E-05,1.08E-05,0
