Last_Read_Heat_Zone_0,A_C3H4O2I_Avg,A_C2H2O3I_Avg,A_C2H4O3I_Avg,A_C3H2O3I_Avg,A_C3H4O3I_Avg,A_C2H2O4I_Avg,A_C2H4O4I_Avg,A_C4H2O3I_Avg,A_C4H4O3I_Avg,A_C4H6O3I_Avg,A_C3H4O4I_Avg,A_C2H2O5I_Avg,A_C5H4O3I_Avg,A_C4H2O4I_Avg,A_C5H6O3I_Avg,A_C4H4O4I_Avg,A_C4H6O4I_Avg,A_C3H4O5I_Avg,A_C2H3NO5I_Avg,A_C7H6O2I_Avg,A_C6H6O3I_Avg,A_C5H4O4I_Avg,A_C6H8O3I_Avg,A_C4H2O5I_Avg,A_C5H6O4I_Avg,A_C4H4O5I_Avg,A_C5H8O4I_Avg,A_C4H6O5I_Avg,A_C2H3NO6I_Avg,A_C7H6O3I_Avg,A_C6H5NO3I_Avg,A_C7H8O3I_Avg,A_C6H8O4I_Avg,A_C4H3NO5I_Avg,A_C5H5O5I_Avg,A_C5H6O5I_Avg,A_C4H4O6I_Avg,A_C5H8O5I_Avg,A_C3H3NO6I_Avg,A_C7H7NO3I_Avg,A_C7H6O4I_Avg,A_C6H5NO4I_Avg,A_C7H8O4I_Avg,A_C6H6O5I_Avg,A_C7H10O4I_Avg,A_C5H5NO5I_Avg,A_C6H8IO5_Avg,A_C4H3NO6I_Avg,A_C5H7INO5_Avg,A_C5H6O6I_Avg,A_C6H10IO5_Avg,A_C3H3NO7I_Avg,A_C7H7NO4I_Avg,A_C7H8O5I_Avg,A_C6H7NO5I_Avg,A_C7H10O5I_Avg,A_C5H5NO6I_Avg,A_C6H8IO6_Avg,A_C5H8IN2O5_Avg,A_C4H3NO7I_Avg,A_C6H10IO6_Avg,A_C4H5NO7I_Avg,A_C5H8O7I_Avg,A_C7H5NO5I_Avg,A_C7H8O6I_Avg,A_C6H7NO6I_Avg,A_C7H10O6I_Avg,A_C6H9INO6_Avg,A_C5H8IN2O6_Avg,A_C7H12IO6_Avg,A_C5H7NO7I_Avg,A_C5H10IN2O6_Avg,A_C7H6N2O5I_Avg,A_C6H5NO7I_Avg,A_C7H9NO6I_Avg,A_C7H8IO7_Avg,A_C6H7INO7_Avg,A_C7H10IO7_Avg,A_C5H5NO8I_Avg,A_C6H9INO7_Avg,A_C7H7NO7I_Avg,A_C7H9NO7I_Avg,A_C7H11INO7_Avg,A_C7H7NO8I_Avg,A_C7H10IN2O7_Avg,A_C7H9NO8I_Avg,A_C5H10IN2O9_Avg,A_C7H10IN2O8_Avg,A_C7H9NO9I_Avg,A_C6H6N2O10I_Avg,A_C7H8N2O10I_Avg,A_C7H8N2O11I_Avg,A_C6H5N3O12I_Avg,A_C7H7N3O12I_Avg
190.62999,4.64E-06,0.000412373,0.000702078,0.000154097,0.000165514,0.000830313,1.32E-05,0,9.89E-05,6.10E-05,0.000584774,6.61E-06,8.55E-05,0.003765523,0,0.001941505,0.000454346,0.000244758,1.16E-05,4.08E-06,0.000227788,0.000885506,5.07E-05,0.000267337,0.00087959,0.00116147,0.00030143,0.001309646,0,6.43E-05,1.98E-05,0.000324786,0.000506161,1.93E-05,7.38E-06,0.002042627,0.00063978,0.001532137,6.14E-05,2.73E-05,0.000400458,2.52E-05,0.001090967,0.00261107,0.000258442,0.000136838,0.002759928,0,0.000200317,0.002011062,0.001032205,0,4.09E-05,0.003304193,0.000194564,0.004226239,0,0.002402186,0.002372998,0,0.00372365,0,0.000282555,1.28E-05,0.006367541,0.000135681,0.010330592,0.00063654,0.001779114,0.004814648,0,0.000875758,0.00021634,3.93E-05,0.000109143,0.003620984,0.000208049,0.005257117,0,0.000350607,7.49E-05,0.000138571,0.000161389,2.03E-05,0.000552081,0.000102482,0.000408858,0.000303438,5.52E-05,4.33E-06,5.71E-05,1.93E-05,1.08E-05,0
191.09998,2.66E-06,0.000406337,0.000659558,0.000143567,0.000157595,0.000789509,1.53E-05,0,9.43E-05,4.12E-05,0.000558982,4.80E-06,8.52E-05,0.003693258,0,0.001878188,0.00043059,0.000244565,1.42E-05,2.37E-06,0.000215736,0.000846772,4.42E-05,0.000236341,0.000832481,0.001080489,0.000300887,0.001225132,1.98E-07,7.13E-05,1.56E-05,0.000294317,0.000490815,3.29E-05,8.74E-06,0.001935565,0.00064083,0.001368372,5.77E-05,2.36E-05,0.000382304,3.10E-05,0.001028673,0.002433673,0.000242171,0.000130342,0.002644493,0,0.000191463,0.001880266,0.00101535,0,4.21E-05,0.003182756,0.000178834,0.00409532,0,0.002601135,0.002310609,0,0.003670943,0,0.00028128,5.59E-06,0.006116896,0.000153193,0.010009017,0.000635383,0.001719629,0.004762122,0,0.000845452,0.000210833,4.00E-05,0.000107676,0.003520079,0.000208917,0.005142393,0,0.000309614,6.95E-05,0.000141055,0.000153767,1.31E-05,0.000545037,0.000106958,0.000382547,0.000298763,5.24E-05,0,6.17E-05,2.21E-05,9.48E-06,0
191.28001,2.60E-06,0.000380275,0.000618199,0.000128221,0.000146707,0.000763414,1.34E-05,0,8.70E-05,3.47E-05,0.000538488,6.72E-06,7.81E-05,0.003663908,0,0.001743451,0.000406794,0.000219392,1.15E-05,1.70E-05,0.00020243,0.000771721,4.48E-05,0.000246371,0.000770124,0.001041626,0.000270912,0.001190488,4.69E-07,6.41E-05,1.22E-05,0.000267225,0.000460645,2.33E-05,1.01E-05,0.001848466,0.000602019,0.001325863,5.45E-05,2.31E-05,0.000359362,1.39E-05,0.000959642,0.002428296,0.000237715,0.000128996,0.002512153,0,0.000178883,0.001853308,0.000974915,0,3.91E-05,0.00308596,0.000152233,0.004033035,0,0.002312944,0.00222551,0,0.003575908,0,0.00026461,1.42E-05,0.005856922,0.000129116,0.009685997,0.000640318,0.001642867,0.004691719,0,0.000815959,0.000203272,4.27E-05,0.000101398,0.003447623,0.000207181,0.005022482,0,0.000356308,6.72E-05,0.000137677,0.00014585,5.31E-06,0.000527461,9.79E-05,0.000369963,0.000273403,4.92E-05,0,5.15E-05,2.60E-05,8.62E-06,0
191.38002,3.70E-06,0.000363232,0.000581487,0.000114055,0.000133325,0.000703139,1.27E-05,0,8.22E-05,5.10E-05,0.000517414,3.36E-06,7.54E-05,0.003595601,0,0.001644426,0.000375231,0.000222625,1.31E-05,1.51E-05,0.000190992,0.000713493,3.97E-05,0.000199485,0.000744975,0.001011329,0.000254709,0.001100204,1.46E-06,6.33E-05,1.22E-05,0.000255569,0.000426886,2.91E-05,6.60E-06,0.001723239,0.000610889,0.001281806,5.34E-05,2.25E-05,0.000337743,7.25E-06,0.000897286,0.002262729,0.000212687,0.000140257,0.002409726,0,0.000173682,0.001814012,0.000927273,0,3.74E-05,0.002924333,0.000154304,0.003797205,0,0.002324035,0.002155238,0,0.003490852,0,0.000252608,2.42E-05,0.005622955,0.000105829,0.009398119,0.000581597,0.001641051,0.004543867,0,0.000793253,0.000197585,2.69E-05,9.94E-05,0.003332014,0.000191926,0.004873761,0,0.000343141,6.68E-05,0.000128483,0.000145808,7.20E-07,0.000482285,0.000102932,0.000350984,0.000272987,4.97E-05,4.56E-06,5.17E-05,2.06E-05,8.11E-06,0
191.40001,2.78E-06,0.000343206,0.000560735,0.000116459,0.000131275,0.000704627,1.24E-05,0,7.96E-05,4.03E-05,0.00049994,7.54E-06,7.43E-05,0.003527565,0,0.001565782,0.000360071,0.000236089,1.11E-05,4.84E-06,0.000174645,0.000690704,3.97E-05,0.000224701,0.000700897,0.000927611,0.000252013,0.001089091,4.99E-07,6.85E-05,1.43E-05,0.000235893,0.000423423,1.57E-05,1.87E-05,0.001668144,0.000589453,0.001200606,5.07E-05,2.64E-05,0.000312917,3.81E-05,0.000819183,0.002218606,0.000208385,0.000110738,0.002306889,0,0.000165714,0.001817409,0.000889858,0,3.63E-05,0.002783169,0.000153355,0.003669707,0,0.00250185,0.00207687,0,0.003421827,0,0.000242333,1.14E-05,0.005411437,0.000152208,0.009118432,0.000586154,0.001645632,0.004289509,0,0.000764207,0.000182892,4.34E-05,9.66E-05,0.003214223,0.000191829,0.004746778,0,0.000315669,6.39E-05,0.000126207,0.000146296,3.98E-06,0.000469781,9.18E-05,0.000340011,0.000253292,4.83E-05,0,4.97E-05,3.47E-05,7.87E-06,0
191.38002,4.80E-06,0.00034049,0.000530339,0.00010874,0.000124021,0.000649962,1.10E-05,0,7.61E-05,3.78E-05,0.000480511,1.22E-05,6.79E-05,0.003435998,0,0.001471417,0.000354621,0.000201604,9.61E-06,4.73E-06,0.000168295,0.000610473,5.16E-05,0.000202797,0.000671995,0.000854637,0.000236201,0.001039053,3.37E-07,6.45E-05,1.36E-05,0.000237654,0.000398686,1.98E-05,1.04E-05,0.001540114,0.000560529,0.001177362,5.03E-05,2.70E-05,0.00030028,1.65E-05,0.000788338,0.002104631,0.0001898,0.000112881,0.002211407,0,0.000163254,0.001657787,0.000869026,0,3.67E-05,0.0026523,0.000142596,0.00352587,0,0.002173287,0.002102851,0,0.003349533,0,0.000235974,1.03E-05,0.005225714,0.000161803,0.008853849,0.000572597,0.001537499,0.004329846,0,0.000730643,0.000176247,3.24E-05,9.45E-05,0.003126588,0.000189783,0.004659677,0,0.000317975,6.36E-05,0.000125633,0.000149347,1.97E-05,0.000442036,9.25E-05,0.000333311,0.00025117,4.70E-05,0,5.85E-05,1.49E-05,7.63E-06,0
191.28001,2.00E-06,0.000320249,0.000506934,0.000104966,0.000120353,0.00060256,1.21E-05,0,7.04E-05,3.81E-05,0.00045876,0,6.39E-05,0.003395703,0,0.001372318,0.000328746,0.000194309,1.02E-05,9.10E-06,0.000156918,0.000581089,2.96E-05,0.000177547,0.000641918,0.000802739,0.000226613,0.000991854,1.42E-07,5.28E-05,9.99E-06,0.000212494,0.00038672,1.56E-05,3.96E-06,0.001477872,0.000547087,0.001160404,4.89E-05,2.46E-05,0.000283087,2.83E-05,0.000736875,0.001945056,0.000196061,0.000109424,0.002135478,0,0.000157894,0.001578549,0.000848103,0,3.46E-05,0.002590666,0.000125676,0.003564151,0,0.001759493,0.001943286,0,0.003279278,0,0.000232355,1.12E-05,0.005083493,0.000127115,0.008616244,0.000548226,0.001503205,0.00448167,0,0.000709866,0.000170385,3.14E-05,9.03E-05,0.003037047,0.000182438,0.004556587,0,0.000313714,6.36E-05,0.000131701,0.000143792,2.91E-05,0.00045268,8.97E-05,0.00031977,0.000235766,4.44E-05,0,5.16E-05,8.97E-06,7.58E-06,0
191.17998,3.85E-06,0.000306191,0.000500089,9.14E-05,0.000115507,0.00061944,1.12E-05,0,7.04E-05,4.34E-05,0.00044738,7.60E-06,6.65E-05,0.003360949,0,0.001333608,0.000312903,0.000204215,8.82E-06,7.61E-06,0.00015086,0.000579585,2.98E-05,0.000175719,0.00061173,0.000783105,0.000212448,0.00093046,0,3.55E-05,1.30E-05,0.000197198,0.000364311,2.05E-05,1.63E-05,0.001497743,0.000559512,0.001043601,4.78E-05,2.43E-05,0.000276622,1.70E-05,0.000706075,0.001874853,0.00017387,8.83E-05,0.002073414,0,0.000149875,0.001549631,0.0007893,0,3.20E-05,0.002458122,0.000139239,0.003369595,0,0.002025903,0.001858022,0,0.003214668,0,0.00021938,2.02E-06,0.00493553,8.83E-05,0.008411705,0.000537587,0.001534038,0.004361682,0,0.000716285,0.000165132,3.46E-05,8.61E-05,0.002998838,0.000177502,0.004462485,0,0.000322984,5.94E-05,0.000117881,0.000136852,1.63E-05,0.000431389,9.34E-05,0.000308955,0.000234491,4.37E-05,0,5.19E-05,1.78E-05,8.46E-06,0
191.11998,2.88E-06,0.000297413,0.000499048,8.36E-05,0.000116684,0.000591761,7.51E-06,0,6.87E-05,3.40E-05,0.000443099,6.42E-06,6.37E-05,0.003315052,0,0.001275474,0.000301905,0.000180717,1.06E-05,4.27E-06,0.000152289,0.000545866,3.20E-05,0.000187472,0.000594068,0.000774335,0.000214317,0.000926707,1.58E-07,4.94E-05,1.16E-05,0.000192772,0.00037275,3.36E-06,1.43E-05,0.001372434,0.00053816,0.001004175,4.72E-05,1.98E-05,0.000259935,3.06E-05,0.000699172,0.001833442,0.000162897,9.84E-05,0.002000731,0,0.000148153,0.001490255,0.000763053,0,3.25E-05,0.002397409,0.000130215,0.003361985,0,0.001864999,0.00181481,0,0.003179338,0,0.000225908,1.64E-05,0.004804446,8.96E-05,0.008249707,0.000510279,0.001483091,0.004124362,0,0.000693011,0.000163291,2.31E-05,9.03E-05,0.002889299,0.000172029,0.004303535,0,0.00026954,6.01E-05,0.000123108,0.000137973,9.32E-06,0.00047013,8.34E-05,0.0003026,0.000227552,4.15E-05,6.82E-06,5.52E-05,2.13E-05,6.43E-06,0
191.30002,3.38E-06,0.000296296,0.000492022,8.69E-05,0.000114133,0.000597097,1.06E-05,0,6.95E-05,3.64E-05,0.000435635,0,6.45E-05,0.00329399,0,0.001243259,0.000306372,0.000179465,1.08E-05,6.17E-06,0.000151599,0.000548658,3.18E-05,0.000155353,0.000590178,0.000741654,0.000201781,0.000864834,8.45E-07,4.22E-05,1.33E-05,0.000188093,0.000359562,2.40E-05,4.21E-06,0.001374991,0.000524455,0.001005273,4.82E-05,2.01E-05,0.000262734,2.68E-05,0.000666282,0.001738239,0.000158716,9.97E-05,0.001969118,0,0.000146016,0.001514334,0.000750133,0,3.32E-05,0.002292547,0.000130204,0.003178545,0,0.002018981,0.001748317,1.04E-06,0.003082684,0,0.00022421,2.25E-06,0.004711257,0.000121048,0.0080845,0.000499876,0.001569949,0.003875537,0,0.000681771,0.000163286,3.20E-05,9.27E-05,0.002831767,0.000177242,0.00426065,0,0.000294831,5.92E-05,0.000117851,0.000134372,1.17E-05,0.000413824,8.76E-05,0.000303141,0.000217783,4.09E-05,0,5.49E-05,2.41E-05,7.10E-06,0
191.70001,4.67E-06,0.00029111,0.000506377,8.50E-05,0.000114013,0.000570265,1.09E-05,0,7.02E-05,2.52E-05,0.000435266,5.16E-06,6.68E-05,0.00331837,0,0.001203253,0.000304697,0.000183372,1.02E-05,6.81E-06,0.000151301,0.000562445,2.42E-05,0.000163182,0.000580321,0.000745952,0.00020237,0.000831765,5.75E-07,5.55E-05,1.36E-05,0.000188846,0.00036186,2.20E-05,5.14E-06,0.001308923,0.000523968,0.000960824,4.57E-05,2.46E-05,0.000266185,3.75E-05,0.00066033,0.001699707,0.000158537,8.03E-05,0.00194755,0,0.00014492,0.001494748,0.000725165,0,3.11E-05,0.002281539,0.000136076,0.0031041,0,0.0018889,0.001738689,0,0.003064525,0,0.000220909,0,0.004630713,0.000119006,0.007975967,0.000497827,0.001550788,0.003892925,0,0.000676794,0.000160874,3.03E-05,8.79E-05,0.002777258,0.000173992,0.004173802,0,0.000288891,6.02E-05,0.000114575,0.000129624,1.05E-05,0.000400597,8.44E-05,0.000306401,0.00020573,4.42E-05,1.47E-05,5.50E-05,2.78E-05,8.46E-06,0
192.22002,4.44E-06,0.000299473,0.000521905,8.26E-05,0.000114845,0.000540712,1.07E-05,0,7.29E-05,3.67E-05,0.000429806,7.12E-06,6.87E-05,0.003327773,0,0.001213046,0.000311842,0.000189434,1.05E-05,2.96E-06,0.000160746,0.00054901,3.66E-05,0.000162741,0.000586334,0.00074621,0.000205843,0.000841105,0,2.74E-05,1.11E-05,0.000196012,0.00035509,2.50E-05,6.76E-07,0.001373839,0.000527192,0.000947242,4.35E-05,2.21E-05,0.000270656,4.19E-05,0.000687343,0.001684525,0.000167187,9.08E-05,0.001939077,0,0.000142852,0.001460634,0.000718846,0,3.31E-05,0.002283438,0.000132572,0.003077954,0,0.002012106,0.001620426,4.24E-06,0.003030106,0,0.000219539,5.41E-06,0.004593098,0.000103004,0.007864599,0.000507891,0.001538539,0.003779029,0,0.000652968,0.000161512,2.78E-05,8.63E-05,0.002774888,0.000169216,0.004172288,0,0.00027734,5.96E-05,0.000110298,0.000131916,1.89E-05,0.000429534,8.52E-05,0.000294868,0.000207899,4.15E-05,0,5.56E-05,1.54E-05,7.52E-06,0
